number,state,created_at,merged_at,closed_at,title,time_to_merge
27323,closed,2024-09-02 01:25:21+00:00,2024-09-02 15:13:56+00:00,2024-09-02 15:13:56+00:00,typ: add `ma.zeros_like` and `ma.ones_like` typing,13.809722222222222
27322,closed,2024-09-01 17:47:33+00:00,2024-09-01 19:15:36+00:00,2024-09-01 19:15:36+00:00,"doc: removed reference to deprecated ""newshape"" parameter in numpy.reshape() in the absolute beginner's guide",1.4675
27320,closed,2024-09-01 11:00:14+00:00,2024-09-01 15:37:06+00:00,2024-09-01 15:37:06+00:00,"maint: increase max line length from 79 to 88, upgrade pycodestyle",4.614444444444445
27316,closed,2024-08-30 13:13:06+00:00,2024-08-30 13:58:47+00:00,2024-08-30 13:58:47+00:00,build: update pypy test version,0.7613888888888889
27312,closed,2024-08-29 17:16:05+00:00,2024-08-29 18:12:05+00:00,2024-08-29 18:12:05+00:00,maint: bump github/codeql-action from 3.26.5 to 3.26.6,0.9333333333333333
27311,closed,2024-08-29 17:15:51+00:00,2024-08-29 18:11:34+00:00,2024-08-29 18:11:34+00:00,maint: bump actions/setup-python from 5.1.1 to 5.2.0,0.9286111111111112
27307,closed,2024-08-29 10:07:10+00:00,2024-08-30 13:41:59+00:00,2024-08-30 13:41:59+00:00,maint: apply ruff/pycodestyle warning rules (w),27.580277777777777
27304,closed,2024-08-28 19:31:01+00:00,2024-08-28 22:52:57+00:00,2024-08-28 22:52:57+00:00,bug: f2py: better handle filtering of public/private subroutines,3.3655555555555554
27303,closed,2024-08-28 19:26:19+00:00,2024-08-28 22:53:28+00:00,2024-08-28 22:53:28+00:00,bld: cp311- macosx_arm64 wheels [wheel build],3.4525
27302,closed,2024-08-28 15:26:58+00:00,2024-08-28 16:32:48+00:00,2024-08-28 16:32:48+00:00,bug: fix bug in ``doc/neps/tools/build_index.py``,1.0972222222222223
27298,closed,2024-08-27 19:04:17+00:00,2024-08-27 19:59:38+00:00,2024-08-27 19:59:38+00:00,maint: apply ruff/flynt rules (fly),0.9225
27297,closed,2024-08-27 19:02:19+00:00,2024-08-30 13:46:13+00:00,2024-08-30 13:46:13+00:00,maint: apply ruff/flake8-raise rules (rse),66.73166666666667
27296,closed,2024-08-27 19:01:06+00:00,2024-08-30 13:39:09+00:00,2024-08-30 13:39:09+00:00,maint: start applying ruff/flake8-comprehensions rules (c4),66.63416666666667
27295,closed,2024-08-27 18:55:49+00:00,2024-08-28 14:23:10+00:00,2024-08-28 14:23:10+00:00,maint: start applying rruff/flake8-pie rules (pie),19.455833333333334
27294,closed,2024-08-27 16:29:19+00:00,2024-09-09 17:44:13+00:00,2024-09-09 17:44:13+00:00,build: refactor circleci to use spin [skip actions][skip azp][skip cirrus],313.24833333333333
27293,closed,2024-08-27 16:23:21+00:00,2024-08-27 20:20:48+00:00,2024-08-27 20:20:48+00:00,maint: keep applying ruff/flake8-bugbear rules (b),3.9575
27292,closed,2024-08-27 15:56:31+00:00,2024-08-28 14:15:48+00:00,2024-08-28 14:15:48+00:00,maint: start applying ruff/flake8-type-checking rules (tch),22.32138888888889
27291,closed,2024-08-27 15:46:25+00:00,2024-08-27 16:39:51+00:00,2024-08-27 16:39:51+00:00,"doc, maint: fix new typos found by codespell",0.8905555555555555
27290,closed,2024-08-27 15:22:22+00:00,2024-08-27 16:34:11+00:00,2024-08-27 16:34:11+00:00,maint: keep applying ruff/pyupgrade rules (up),1.1969444444444444
27289,closed,2024-08-27 14:58:37+00:00,2024-08-27 20:15:27+00:00,2024-08-27 20:15:27+00:00,maint: start applying ruff rules (ruf),5.280555555555556
27287,closed,2024-08-27 00:07:47+00:00,2024-08-27 00:26:19+00:00,2024-08-27 00:26:20+00:00,maint: update maintenance/2.1.x after the 2.0.2 release,0.3088888888888889
27286,closed,2024-08-26 23:29:23+00:00,2024-08-27 00:02:10+00:00,2024-08-27 00:02:10+00:00,maint: update main after the 2.0.2 release,0.5463888888888889
27285,closed,2024-08-26 22:51:48+00:00,2024-08-26 23:51:55+00:00,2024-08-26 23:51:55+00:00,maint: prepare 2.0.x for further development,1.0019444444444445
27284,closed,2024-08-26 21:51:08+00:00,2024-08-28 19:15:40+00:00,2024-08-28 19:15:40+00:00,bld: cp311- macosx_arm64 wheels [wheel build],45.40888888888889
27281,closed,2024-08-26 17:12:49+00:00,2024-08-26 18:15:41+00:00,2024-08-26 18:15:41+00:00,maint: bump github/codeql-action from 3.26.4 to 3.26.5,1.0477777777777777
27280,closed,2024-08-26 15:43:51+00:00,2024-08-26 17:15:26+00:00,2024-08-26 17:15:26+00:00,rel: prepare for the numpy 2.0.2 release [wheel build],1.5263888888888888
27279,closed,2024-08-26 14:39:37+00:00,2024-08-26 15:28:27+00:00,2024-08-26 15:28:27+00:00,bug: fix array_equal for numeric and non-numeric scalar types,0.8138888888888889
27278,closed,2024-08-26 13:28:45+00:00,2024-08-26 14:37:08+00:00,2024-08-26 14:37:08+00:00,bug: fix array_equal for numeric and non-numeric scalar types,1.1397222222222223
27277,closed,2024-08-24 16:00:22+00:00,2024-08-24 17:23:07+00:00,2024-08-24 17:23:07+00:00,doc/dev/ci: mambaforge -> miniforge,1.3791666666666667
27276,closed,2024-08-24 14:02:41+00:00,2024-08-24 15:02:03+00:00,2024-08-24 15:02:03+00:00,bug: fix #27256 and #27257,0.9894444444444445
27275,closed,2024-08-23 21:06:51+00:00,2024-08-26 07:57:48+00:00,2024-08-26 07:57:48+00:00,bug: fix array_equal for numeric and non-numeric scalar types,58.84916666666667
27272,closed,2024-08-23 10:22:06+00:00,2024-08-24 08:43:33+00:00,2024-08-24 08:43:33+00:00,"enh: make check-{docs,tutorials} fail on dtype mismatch",22.3575
27268,closed,2024-08-22 17:33:58+00:00,2024-08-22 22:04:43+00:00,2024-08-22 22:04:43+00:00,maint: bump github/codeql-action from 3.26.3 to 3.26.4,4.5125
27267,closed,2024-08-22 14:16:47+00:00,2024-08-22 16:29:58+00:00,2024-08-22 16:29:58+00:00,tst: add regression test for missing descr in array-interface,2.2197222222222224
27266,closed,2024-08-22 14:12:48+00:00,2024-08-22 15:24:01+00:00,2024-08-22 15:24:01+00:00,bug: fix reference counting bug in __array_interface__ implementation…,1.1869444444444444
27262,closed,2024-08-21 17:58:30+00:00,2024-08-23 16:05:14+00:00,2024-08-23 16:05:14+00:00,bug: fix #27256 and #27257,46.11222222222222
27261,closed,2024-08-21 17:15:56+00:00,2024-08-21 18:05:32+00:00,2024-08-21 18:05:32+00:00,tst: add regression test for missing descr in array-interface,0.8266666666666667
27259,closed,2024-08-21 13:03:58+00:00,2024-08-21 14:29:02+00:00,2024-08-21 14:29:02+00:00,bug: revert unintended change in the return value of set_printoptions,1.4177777777777778
27255,closed,2024-08-20 19:55:26+00:00,2024-08-21 08:56:06+00:00,2024-08-21 08:56:06+00:00,bug: revert unintended change in the return value of set_printoptions,13.011111111111111
27252,closed,2024-08-20 15:08:04+00:00,2024-08-20 18:25:16+00:00,2024-08-20 18:25:16+00:00,maint: prepare 2.1.x for further development,3.2866666666666666
27249,closed,2024-08-19 21:24:36+00:00,2024-08-21 17:01:15+00:00,2024-08-21 17:01:15+00:00,bug: fix reference counting bug in __array_interface__ implementation,43.61083333333333
27247,closed,2024-08-19 18:53:09+00:00,2024-08-19 19:18:52+00:00,2024-08-19 19:18:52+00:00,doc: update documentation release process,0.4286111111111111
27246,closed,2024-08-19 17:29:24+00:00,2024-08-19 18:29:16+00:00,2024-08-19 18:29:17+00:00,maint: bump github/codeql-action from 3.26.2 to 3.26.3,0.9977777777777778
27242,closed,2024-08-19 13:55:58+00:00,2024-08-20 15:00:54+00:00,2024-08-20 15:00:54+00:00,maint: update main after 2.1.0 release.,25.08222222222222
27238,closed,2024-08-19 05:35:20+00:00,2024-09-04 10:55:57+00:00,2024-09-04 10:55:57+00:00,doc: update ``np.unique`` docstring,389.3436111111111
27237,closed,2024-08-19 03:46:36+00:00,2024-08-30 16:56:44+00:00,2024-08-30 16:56:44+00:00,typ: fix several typing issues in ``numpy.polynomial``,277.1688888888889
27236,closed,2024-08-18 15:48:16+00:00,2024-08-18 17:20:57+00:00,2024-08-18 17:20:57+00:00,rel: prepare for the numpy 2.1.0 release [wheel build],1.5447222222222223
27235,closed,2024-08-18 15:19:06+00:00,2024-09-10 16:03:51+00:00,2024-09-10 16:03:51+00:00,maint: msvc does not support #warning directive,552.7458333333333
27234,closed,2024-08-17 16:23:01+00:00,2024-08-17 17:51:23+00:00,2024-08-17 17:51:23+00:00,bug: allow fitting of degree zero polynomials with polynomial.fit,1.4727777777777777
27233,closed,2024-08-17 16:08:19+00:00,2024-08-17 16:53:17+00:00,2024-08-17 16:53:17+00:00,doc: add docs on thread safety in numpy,0.7494444444444445
27229,closed,2024-08-16 12:54:49+00:00,2024-08-16 14:14:00+00:00,2024-08-16 14:14:01+00:00,bug: fix ``pyarray_zerocontiguousbuffer`` (resize) with struct dtypes,1.3197222222222222
27228,closed,2024-08-16 12:17:45+00:00,2024-08-16 12:36:04+00:00,2024-08-16 12:36:04+00:00,doc: remove obsolete note from the top of the 2.0.0 release notes.,0.30527777777777776
27226,closed,2024-08-16 08:35:53+00:00,2024-08-16 11:17:45+00:00,2024-08-16 11:17:45+00:00,bug: fix ``pyarray_zerocontiguousbuffer`` (resize) with struct dtypes,2.6977777777777776
27223,closed,2024-08-15 20:55:15+00:00,2024-08-17 16:02:04+00:00,2024-08-17 16:02:04+00:00,doc: add docs on thread safety in numpy,43.11361111111111
27221,closed,2024-08-15 17:31:51+00:00,2024-08-15 18:26:49+00:00,2024-08-15 18:26:49+00:00,maint: bump actions/upload-artifact from 4.3.3 to 4.3.6,0.9161111111111111
27220,closed,2024-08-15 12:36:15+00:00,2024-09-02 16:40:28+00:00,2024-09-02 16:40:28+00:00,typ: fixed & improved ``typevar`` use for ``numpy.char.chararray``,436.0702777777778
27219,closed,2024-08-15 12:10:23+00:00,2024-08-16 07:10:38+00:00,2024-08-16 07:10:38+00:00,typ: replace ``ellipsis`` with ``types.ellipsistype``,19.004166666666666
27218,closed,2024-08-15 11:22:56+00:00,2024-09-05 11:49:10+00:00,2024-09-05 11:49:10+00:00,dev: add ``.editorconfig`` rules for python,504.4372222222222
27217,closed,2024-08-14 22:16:28+00:00,2024-08-15 00:45:05+00:00,2024-08-15 00:45:05+00:00,typ: fix incompatible overrides in the ``numpy._typing._ufunc`` stubs,2.4769444444444444
27216,closed,2024-08-14 22:12:09+00:00,2024-08-15 00:43:46+00:00,2024-08-15 00:43:46+00:00,typ: fixed & improved type hints for ``numpy.histogram2d``,2.5269444444444447
27215,closed,2024-08-14 17:49:48+00:00,2024-08-14 19:21:12+00:00,2024-08-14 19:21:13+00:00,maint: bump github/codeql-action from 3.26.0 to 3.26.2,1.5233333333333334
27213,closed,2024-08-14 12:39:40+00:00,2024-08-14 14:14:38+00:00,2024-08-14 14:14:38+00:00,bug: fix npy_ravel_axis on backwards compatible numpy 2 builds,1.5827777777777778
27211,closed,2024-08-14 04:55:48+00:00,2024-09-02 13:38:06+00:00,2024-09-02 13:38:06+00:00,typ: stop using ``any`` as shape-type default,464.705
27210,closed,2024-08-14 02:28:00+00:00,2024-08-30 17:01:24+00:00,2024-08-30 17:01:24+00:00,typ: semi-transparent ``numpy.shape`` shape-type annotations.,398.5566666666667
27209,closed,2024-08-14 02:24:32+00:00,2024-08-14 12:36:15+00:00,2024-08-14 12:36:15+00:00,bug: fix npy_ravel_axis on backwards compatible numpy 2 builds,10.195277777777777
27208,closed,2024-08-13 23:50:35+00:00,2024-08-15 07:55:44+00:00,2024-08-15 07:55:45+00:00,typ: disallow scalars and 0d-arrays in ``numpy.nonzero`` ,32.08583333333333
27207,closed,2024-08-13 22:19:37+00:00,2024-08-14 16:54:13+00:00,2024-08-14 16:54:13+00:00,typ: deprecate calling ``numpy.save`` with ``fix_imports`` (pep 702),18.576666666666668
27203,closed,2024-08-13 14:48:46+00:00,2024-08-22 13:06:47+00:00,2024-08-22 13:06:47+00:00,doc: update pyarray_checkaxis doc,214.30027777777778
27202,closed,2024-08-13 14:22:44+00:00,2024-08-13 23:10:16+00:00,2024-08-13 23:10:16+00:00,bug: fix npy_ravel_axis on backwards compatible numpy 2 builds,8.792222222222222
27200,closed,2024-08-12 19:48:04+00:00,2024-08-14 08:11:57+00:00,2024-08-14 08:11:57+00:00,doc: add free-threading release notes,36.39805555555556
27197,closed,2024-08-12 16:45:04+00:00,2024-08-12 18:14:08+00:00,2024-08-12 18:14:08+00:00,maint: update default npy_feature_version after dropping py39,1.4844444444444445
27196,closed,2024-08-12 16:42:23+00:00,2024-08-12 18:14:44+00:00,2024-08-12 18:14:44+00:00,build: improve download script,1.5391666666666666
27195,closed,2024-08-12 15:14:03+00:00,2024-08-12 16:36:16+00:00,2024-08-12 16:36:16+00:00,rev: revert undef i and document it,1.3702777777777777
27193,closed,2024-08-12 13:45:45+00:00,2024-08-12 15:11:08+00:00,2024-08-12 15:11:08+00:00,rev: revert undef i and document it,1.4230555555555555
27190,closed,2024-08-12 08:52:09+00:00,2024-08-12 11:22:47+00:00,2024-08-12 11:22:47+00:00,build: use a shrunken version of scipy-openblas wheels [wheel build],2.5105555555555554
27189,closed,2024-08-12 05:35:31+00:00,2024-08-12 12:12:57+00:00,2024-08-12 12:12:57+00:00,maint: improve download script,6.623888888888889
27187,closed,2024-08-11 20:42:12+00:00,2024-08-12 06:28:45+00:00,2024-08-12 06:28:45+00:00,maint: update default npy_feature_version after dropping py39,9.775833333333333
27184,closed,2024-08-11 17:32:20+00:00,2024-08-12 17:27:36+00:00,2024-08-12 17:27:36+00:00,build: update to openblas 0.3.28,23.92111111111111
27182,closed,2024-08-11 11:09:09+00:00,2024-08-11 12:48:45+00:00,2024-08-11 12:48:45+00:00,rev: revert undef i and document it,1.66
27181,closed,2024-08-11 00:02:57+00:00,2024-08-12 11:56:35+00:00,2024-08-12 11:56:36+00:00,doc: add release notes for #27008,35.89388888888889
27180,closed,2024-08-10 23:41:02+00:00,2024-08-12 00:17:41+00:00,2024-08-12 00:17:41+00:00,doc: add release notes for #26897,24.610833333333332
27179,closed,2024-08-10 22:57:53+00:00,2024-08-30 17:03:35+00:00,2024-08-30 17:03:35+00:00,typ: improved ``numpy.piecewise`` type-hints,474.095
27178,closed,2024-08-10 21:10:50+00:00,2024-08-12 18:16:27+00:00,2024-08-12 18:16:27+00:00,"typ,tst: bump mypy to 1.11.1",45.09361111111111
27177,closed,2024-08-10 20:37:55+00:00,2024-08-30 17:05:01+00:00,2024-08-30 17:05:01+00:00,typ: 1-d ``numpy.arange`` return shape-type,476.45166666666665
27176,closed,2024-08-10 20:25:16+00:00,2024-08-11 12:52:30+00:00,2024-08-11 12:52:30+00:00,rel: prepare for the numpy 2.1.0rc1 release [wheel build],16.45388888888889
27173,closed,2024-08-10 16:15:52+00:00,2024-08-10 18:01:47+00:00,2024-08-10 18:01:47+00:00,maint: bump pythoncapi-compat version.,1.7652777777777777
27171,closed,2024-08-10 05:54:01+00:00,2024-09-02 15:28:16+00:00,2024-09-02 15:28:16+00:00,"typ: shape-typed array constructors: ``numpy.{empty,zeros,ones,full}``",561.5708333333333
27168,closed,2024-08-10 04:13:45+00:00,2024-08-11 05:19:08+00:00,2024-08-11 05:19:08+00:00,doc: add td64 example in `np.mean`,25.08972222222222
27166,closed,2024-08-09 22:15:50+00:00,2024-08-10 00:10:20+00:00,2024-08-10 00:10:20+00:00,enh: fix thread-unsafe c api usages,1.9083333333333334
27164,closed,2024-08-09 20:42:26+00:00,2024-08-11 07:13:35+00:00,2024-08-11 07:13:35+00:00,maint: use npy_argparse for einsum,34.51916666666666
27162,closed,2024-08-09 19:10:36+00:00,2024-08-09 21:14:00+00:00,2024-08-09 21:14:00+00:00,bld: use smaller scipy-openblas builds,2.0566666666666666
27160,closed,2024-08-09 18:17:02+00:00,2024-08-15 16:39:25+00:00,2024-08-15 16:39:25+00:00,dep: finalize ``bool(empty_array)`` deprecation,142.37305555555557
27158,closed,2024-08-09 13:49:34+00:00,2024-08-09 14:38:27+00:00,2024-08-09 14:38:27+00:00,ci: re-enable nightly openblas test runs,0.8147222222222222
27157,closed,2024-08-09 13:14:28+00:00,2024-08-09 18:33:07+00:00,2024-08-09 18:33:07+00:00,typ: add td64 overload for `np.mean`,5.310833333333333
27156,closed,2024-08-09 09:16:28+00:00,2024-08-31 09:13:31+00:00,2024-08-31 09:13:31+00:00,maint: remove any promotion-state switching logic,527.9508333333333
27154,closed,2024-08-09 03:12:56+00:00,2024-09-02 13:18:56+00:00,2024-09-02 13:18:56+00:00,typ: use ``typing_extensions.self`` in the ``numpy`` stubs,586.1
27153,closed,2024-08-09 01:47:11+00:00,2024-08-14 16:57:06+00:00,2024-08-14 16:57:06+00:00,typ: fix incompatible overrides in the ``numpy._typing._ufunc`` stubs,135.1652777777778
27152,closed,2024-08-09 01:40:37+00:00,2024-08-14 17:47:58+00:00,2024-08-14 17:47:58+00:00,typ: simplified ufunc imports in ``numpy._typing``,136.1225
27151,closed,2024-08-09 00:43:50+00:00,2024-08-09 02:19:56+00:00,2024-08-09 02:19:56+00:00,bug: do not accidentally store dtype metadata in ``np.save``,1.6016666666666666
27150,closed,2024-08-09 00:27:20+00:00,2024-08-14 18:44:45+00:00,2024-08-14 18:44:45+00:00,typ: sane defaults for the  platform-specific ``nbitbase`` types.,138.2902777777778
27149,closed,2024-08-08 22:01:52+00:00,2024-08-09 00:39:08+00:00,2024-08-09 00:39:08+00:00,bug: do not accidentally store dtype metadata in ``np.save``,2.621111111111111
27148,closed,2024-08-08 21:27:20+00:00,2024-08-09 13:01:11+00:00,2024-08-09 13:01:11+00:00,bug: raise if histogram cannot create finite bin sizes,15.564166666666667
27147,closed,2024-08-08 20:40:16+00:00,2024-08-09 13:31:56+00:00,2024-08-09 13:31:56+00:00,bld: use smaller scipy-openblas builds,16.86111111111111
27146,closed,2024-08-08 20:24:03+00:00,2024-08-08 21:55:06+00:00,2024-08-08 21:55:06+00:00,maint: scipy openblas 0.3.27.44.4,1.5175
27145,closed,2024-08-08 20:10:01+00:00,2024-08-09 21:18:59+00:00,2024-08-09 21:18:59+00:00,enh: fix thread-unsafe c api usages,25.149444444444445
27144,closed,2024-08-08 19:09:55+00:00,2024-08-08 20:16:35+00:00,2024-08-08 20:16:35+00:00,maint: scipy openblas 0.3.27.44.4,1.1111111111111112
27143,closed,2024-08-08 18:56:11+00:00,2024-08-08 20:53:00+00:00,2024-08-08 20:53:00+00:00,bug: do not accidentally store dtype metadata in ``np.save``,1.9469444444444444
27140,closed,2024-08-08 12:41:56+00:00,2024-08-08 13:42:35+00:00,2024-08-08 13:42:35+00:00,maint: scipy openblas 0.3.27.44.4,1.0108333333333333
27139,closed,2024-08-08 05:41:41+00:00,2024-08-30 17:08:22+00:00,2024-08-30 17:08:22+00:00,typ: fixed & improved ``numpy.dtype.__new__``,539.4447222222223
27134,closed,2024-08-07 13:28:41+00:00,2024-08-07 14:21:56+00:00,2024-08-07 14:21:56+00:00,rel: prepare main for 2.2.0 development,0.8875
27132,closed,2024-08-07 05:12:19+00:00,2024-08-26 15:41:00+00:00,2024-08-26 15:41:00+00:00,typ: assume that ``typing_extensions`` is always available in the stubs,466.47805555555556
27131,closed,2024-08-06 20:30:18+00:00,2024-08-06 21:19:50+00:00,2024-08-06 21:19:50+00:00,bld: update vendored meson for cross-compilation patches,0.8255555555555556
27130,closed,2024-08-06 19:47:00+00:00,2024-08-06 21:05:53+00:00,2024-08-06 21:05:53+00:00,bug: fix building numpy in fips mode,1.3147222222222221
27129,closed,2024-08-06 19:43:07+00:00,2024-08-06 21:05:33+00:00,2024-08-06 21:05:33+00:00,bug: fix another cast setup in array_assign_subscript,1.373888888888889
27128,closed,2024-08-06 19:35:55+00:00,2024-08-06 21:05:05+00:00,2024-08-06 21:05:05+00:00,bug: add missing error handling in public_dtype_api.c,1.4861111111111112
27127,closed,2024-08-06 19:25:28+00:00,2024-08-07 06:49:01+00:00,2024-08-07 06:49:01+00:00,bug: fix missing error return in copyto,11.3925
27126,closed,2024-08-06 17:46:48+00:00,2024-08-06 19:30:07+00:00,2024-08-06 19:30:07+00:00,bug: bump highway to latest,1.7219444444444445
27125,closed,2024-08-06 17:05:39+00:00,2024-08-06 18:09:56+00:00,2024-08-06 18:09:56+00:00,maint: bump actions/upload-artifact from 4.3.5 to 4.3.6,1.071388888888889
27124,closed,2024-08-06 17:05:35+00:00,2024-08-06 18:11:50+00:00,2024-08-06 18:11:50+00:00,maint: bump github/codeql-action from 3.25.15 to 3.26.0,1.1041666666666667
27123,closed,2024-08-06 16:34:19+00:00,2024-08-06 17:33:09+00:00,2024-08-06 17:33:09+00:00,bug: bump highway to latest,0.9805555555555555
27122,closed,2024-08-06 16:27:23+00:00,2024-08-06 17:40:58+00:00,2024-08-06 17:40:58+00:00,bug: use the new npyv_loadable_stride_ functions for ldexp and frexp,1.226388888888889
27119,closed,2024-08-06 13:48:03+00:00,2024-08-08 19:24:47+00:00,2024-08-08 19:24:47+00:00,enh: use ``pyobject_getoptionalattr``,53.61222222222222
27118,closed,2024-08-06 12:11:09+00:00,2024-08-06 16:57:02+00:00,2024-08-06 16:57:02+00:00,bld: update vendored meson for cross-compilation patches,4.764722222222222
